StartDate,EndDate,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q9,Q8,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q11,Q12,Q12_6_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_7_TEXT,Q19,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q18,Q23,Q24,Q25,Q26,Q26_1_TEXT,Q27,Q27_1_TEXT,Q28,Q29,Q30,Q31,Q32,SCREENED 
10/11/2017,10/11/2017,154.5.128.36,100,455,1,10/11/2017,R_32KN7MD8khHdOO1,49.264602661133,-123.16479492188,anonymous,EN,150,5,6,2,2,2,2,2,2, , ,1,1, , , , ,3,3,1,5,5,1,1,2,1,2,5,2,4,2,1,5, ,1,1,1,1,4,1,2,3,5, , , , , , , , , ,"Unfortunately, the price per minute model encourages speeding. Price per kilometre would encourage people to slow down.", , , , , ,1,3,4,4,5,1,2,1,1,1,1,4,4,1, 
10/11/2017,10/11/2017,184.151.231.164,100,537,1,10/11/2017,R_6KBLiOiene7efBv,49.25,-122.94999694824,anonymous,EN,150,4,7,7,7,1,4,4,4, , ,1,1, , , , ,2,4,2,5,1,2,2,1,2,3,2,4,5,2,1,6,"In the market for a car, using car share and rentals until I decide on one.",4,5,2,4,5,5,3,1,4,1, , , , ,1, ,1,I've been getting a lot of rentals recently,It's frustrating when there are no cars around which happens very often in the west end by Stanley park and English bay. They're not reliable or as reliable as I wish they were., , ,1,1,1, ,1,1,2,3,1,1,1,0,1,2,3,4,1, 
10/11/2017,10/11/2017,24.87.132.230,100,430,1,10/11/2017,R_264GkotoiYgyDfp,49.215103149414,-123.13960266113,anonymous,EN,150,6,2,6,3,3,2,3,4, , ,1,1, , , , ,5,5,4,5,4,3,1,1,1,2,5,3,4,5,1,5, ,2,4,2,2,5,2,5,2,5,1, , , ,1, ,1, , , , , , ,1, , ,2,3,1,4,1,3,1,2,4,1,3,6,1, 
10/11/2017,10/11/2017,66.183.58.173,100,685,1,10/11/2017,R_1rqafeABd7KHDwo,49.255096435547,-123.06669616699,anonymous,EN,150,7,2,6,1,2,2,1,1, ,1,1,1, , , , ,3,4,4,5,5,3,2, ,2,5,5,5,5,1,2,4, ,3,4,4,5,5,5,5,5,5,1,1, , , , , ,1,A child came along and some carsharing options are not as carseat friendly,"We really like the different benefits offered by the various carsharing options (zipcar, evo, car2go) and choose the carshare depending on what our needs are for that trip. For example, if we need the car for a longer period we may choose zipcar because the hourly rates are less expensive, or if we need to take the kids somewhere, we may choose evo or the car2go sedan/suv options. We usually do an informal cost-benefit analysis for the different options for our specific need for that trip, and choose the cheapest option. Occasionally we rent cars for the weekend from a car rental company if we need a car for a few days.", , ,1, , , ,1,2,2,4,1,2,1,0,3,1,2,5,1, 
10/11/2017,10/11/2017,24.86.181.0,100,373,1,10/11/2017,R_3EGY3xisutWoRhh,49.260299682617,-123.14599609375,anonymous,EN,150,7,4,4,3,1,4,1,1, , , ,1, , , , ,2,5,4,4,4,4,1,2,2,4,4,3,4,2,2,3, ,3,2,1,2,3,3,3,3,3,2, , , , , , , , ,it would be nice if evo reached places in Richmond and up through Squamish/Whistler.,1, , , , , ,2,1,2,2,1,3,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,75.155.207.92,100,237,1,10/11/2017,R_1LRM0zvil1qrQHJ,49.25,-123.13330078125,anonymous,EN,150,5,3,3,2,2,5,1,5, , , ,1, , , , ,1,5,3,5,5,1,3,1,2,5,5,5,5,1,1,5, ,5,5,1,1,5,5,5,1,5,2, , , , , , , , , , , , ,1, , ,2,1,2,3,1,4,1,1,1,2,3, ,1, 
10/11/2017,10/11/2017,192.150.22.5,100,326,1,10/11/2017,R_20MtBv25rspjmPv,47.673797607422,-122.34190368652,anonymous,EN,150,5,1,3,2,2,2,5,5, , ,1,1, , , , ,3,5,5,5,5,2,5,1,1,4,4,3,4,2,1,5, ,5,2,1,3,3,5,2,2,5,1, , , , ,1,1, , , ,1, , , , , ,3,2,2,4,1,2,1,1,1,1,3, ,1, 
10/11/2017,10/11/2017,50.64.17.235,100,558,1,10/11/2017,R_1NFiI5b0sBK5dWV,49.230194091797,-123.18899536133,anonymous,EN,150,6,5,6,1,1,6,2,1,1,1,1,1, , , , ,2,2,5,4,5,3,1,1,2,5, ,1,4,1,2,3, ,5,2,5,4,5,5,5,6,5,2, , , , , , , , ,City parking spots are a great idea, , , , , ,1,2,1,1,4,1,3,1,0,3,2,2,6,1, 
10/11/2017,10/11/2017,154.5.54.94,100,558,1,10/11/2017,R_3PB7vqsAJLrR2Z0,49.230194091797,-123.18899536133,anonymous,EN,150,2,1,2,1,1,2,1,7,1, ,1,1, , , , ,4,4,4,5,5,1,1,2,2,1,4,1,5,1,1,5, ,1,1,5,2,5,1,4,1,5,1, , , , , , ,1,"Carsharing was never a good option because I live outside of the ""zone"" for all car-sharing platforms.  I couldn't afford a vehicle before, and now I can.","I would use car-sharing MUCH more if the ""zone"" extended to include the entire City of Vancouver.", ,1,1,1, , ,1,2,1,3,1,2,1,2,3,2,2,6,1, 
10/11/2017,10/11/2017,207.216.23.119,100,528,1,10/11/2017,R_1gLMhyjApiWmp7f,49.248001098633,-123.09130096436,anonymous,EN,150,6,5,5,1,2,3,2,1, , ,1,1, , , , ,3,4,2,5,4,2,1,2,2,1,1,5,5,1,1,6,"I do not want my own vehicle, and only joined carsharing once I felt I didn't mind about the added cost as much as before. However I find it bad for the environment (since I would just bike or transit instead), it increases my car us dramatically and I only use if when I'm lazy",4,1,1,1,3,3,3,5,3,2, , , , , , , , ,"I usually regret carsharing because driving is always slower than biking or bussing. Plus the added cost makes it all around a bad decision, however sometimes I'm my laziness takes over and I make poor decisions. The city should really focus on increasing bike lanes and skytrain routes rather than making more cars available for sharing (I believe it adds cars to the road, rather than taking them off - but perhaps I'm not the norm)", ,1, , , , ,2,2,2,3,1,1,1,0,1,2,3,3,1, 
10/11/2017,10/11/2017,104.245.226.241,100,463,1,10/11/2017,R_Td7kLSZ3MmfvTfr,49.278793334961,-123.11389923096,anonymous,EN,150,5,1,3,1,3,4,2,2, , ,1,1, , , , ,2,1,1,5,1,4,3,1,2,4,5,5,5,4,1,5, ,4,2,2,3,3,5,4,3,4,2, , , , , , , , , , ,1, ,1, , ,1,3,1,3,1,1,1,1,1,1,4, ,1, 
10/11/2017,10/11/2017,154.5.97.112,100,608,1,10/11/2017,R_1q1GVSNJA3lcHt1,49.29899597168,-123.14080047607,anonymous,EN,150,6,1,5,1,1,2,1,1, , , ,1, , , , ,1,4,5,5,4,1,1,2,1,4,4,5,5,1,2,4, ,4,4,1,1,4,4,5,2,5,2, , , , , , , , ,I would probably use it more if there were more cars available in my neighborhood when i need them, , , , , ,1,3,1,2,3,1,1,1,0,1,2,2,2,1, 
10/11/2017,10/11/2017,24.114.38.21,100,374,1,10/11/2017,R_2t0bVuGGwoBMHf0,53.550003051758,-113.5,anonymous,EN,150,3,2,2,1,2,3,4,7, , ,1,1, , , , ,2,4,4,5,5,4,3,1,2,1,5,5,5,1,2,5, ,3,3,1,1,4,4,4,1,5,2, , , , , , , , ,Love the parking options and the alternative to public transit and taxi, ,1, ,1, , ,1,2,2,3,1,1,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,154.5.218.9,100,17372,1,10/11/2017,R_1JUzXnaOlY1xTG3,49.283294677734,-123.12979888916,anonymous,EN,150,3,2,1,1,2,2,1,7, , , ,1, , , , ,1,1,1,5,5,5,1,1,2,1,5,1,5,3,1,5, ,4,1,1,1,1,1,5,1,5, , , , , , , , , , , , , ,1, , ,2,2,2,3,1,1,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,96.54.7.4,100,794,1,10/11/2017,R_3s7g4S5rKCta55A,49.316299438477,-124.31939697266,anonymous,EN,150,5,4,3,1,1,3,1,1, , ,1,1, , , , ,1,1,1,5,1,1,1,2,2,4,3,1,4,4,1,1, ,1,1,2,2,5,5,5,5,5,2, , , , , , , , ,"It would be nice to have zones available in Richmond, Burnaby, and other cities around Vancouver.", , , ,1, , ,1,3,1,4,1,1,1,0,1,2,3,4,1, 
10/11/2017,10/11/2017,50.64.34.71,100,734,1,10/11/2017,R_1pDnoOZgc7RgXLq,49.322204589844,-123.08340454102,anonymous,EN,144,3,1,3,1,1,3,3,1,1,1,1,1, , , , ,3,5,5,5,1,2,5,1,2,5,5,2,4,4,1,2, ,3,4,1, ,5,5,5,5,5,2, , , , , , , , , , , , , , ,1,2,2,2,3,1,3,1,1,1,1,1,6,1, 
10/11/2017,10/11/2017,50.92.74.131,100,17639,1,10/11/2017,R_3dEA61tS1fHp4tP,49.463500976562,-122.82199859619,anonymous,EN,150,5,7,5,1,1,2,2,2, , , ,1, , , , ,1,5,5,5,3,3,3,2,2,5,5,3,5,1,2,3, ,1,4,3,4,5,5,5,5,5,2, , , , , , , , , , , , , , ,1,2,1,2,4,1,2,1,0,1,2,2, ,1, 
10/11/2017,10/11/2017,209.52.80.178,100,2005,1,10/11/2017,R_5gNbBkqLixrdOmd,49.276901245117,-122.97610473633,anonymous,EN,158,4,3,2,1,2,2,4,5, , , ,1, , , , ,2,5,3,4,5,1,1,2,2,1, ,1,4,2,1,5, ,4,4,1,4,4,4,6,2,5,2, , , , , , , , ,Need cars at Horseshoe Bay, ,1, , , , ,2,5,1,3,1,2,1,2,1,1,3,4,1, 
10/11/2017,10/11/2017,174.7.184.127,100,672,1,10/11/2017,R_308fnafvBwS8uTh,49.283294677734,-123.12979888916,anonymous,EN,150,7,1,7,2,2,2,2,2, , ,1,1, , , , ,2,1,1,5,3,2,1,1,1,1,4,3,3,2,1,5, ,4,5,1,5,6,4,6,6,5,2, , , , , , , , , , , , ,1, , ,2,1,2,4,1,2,1,1,1,2,2,5,1, 
10/11/2017,10/11/2017,69.159.77.4,100,6019,1,10/11/2017,R_1OE7PVaUKczVtxH,43.66650390625,-79.805397033691,anonymous,EN,150,7,3,7,1,1,2,5,1, , ,1,1, , , , ,2,4,5,5,4,4,3,2,2,4,5,2,2,2, ,2, ,5,5,5,5,5,4,5,5,5,1, , ,1, , , , , ,It has been an awesome experience. It's a really great option when you're in the main city but it loses traction and usage when in the suburbs which is a great next target market but hard to make viable., , , , , ,1,2,1,2,3,1,3,1,2,1,2,2,1,1, 
10/11/2017,10/11/2017,69.172.189.165,100,397,1,10/11/2017,R_xxA3JUzKr9zOWxH,49.25,-123.13330078125,anonymous,EN,150,6,1,5,1,1,3,1,1, , ,1,1, , , , ,2,1,4,5,4, ,2,2,2,5,1,2,2,2,2,3, ,3,4,1,5,6,4,4,4,4,2, , , , , , , , , , , , , , ,1,2,1,1,4,1,1,1,0,1,2,2,2,1, 
10/11/2017,10/11/2017,199.119.235.250,100,896,1,10/11/2017,R_pLeX2mT07Ua68ZX,49.25,-123.13330078125,anonymous,EN,150,5,1,5,5,2,2,2,6, ,1, ,1, , , , ,3,2,4,5,5,1,4,1,2,4,4,2,4,3,2,4, ,5,5,5,5,3,5,5,3,4,2, , , , , , , , , , , ,1,1, , ,2,2,2,4,1,1,1,1,1,2,2,2,1, 
10/11/2017,10/11/2017,172.103.158.140,100,1004,1,10/11/2017,R_YSpgF7zU7s6j1OF,49.279495239258,-123.06669616699,anonymous,EN,150,2,4,2,1,1,5,4,3, , ,1,1, , , , ,3,4,3,5,1,2,2,1,2,5,5,2,5,2, ,2, ,5,4,2,5,5,4,5,5,5, , , , , , , , , ,"The rain. So much of it has to do with rain. I like to bike a lot, but biking in the rain and trying to meet up with people/do social things and still look put together? Car share. I've done Uber's in different cities, and it's great where I don't know the area and can ask questions, but in my own city? I feel it would be awkward. I like that I don't need to do the small-talk thing (like in Lyft/Uber), plus, I do love driving, I can do ME.", ,1, , , , ,3,2,2,3,1,2,1,1,1,2,2,4,1, 
10/11/2017,10/11/2017,154.5.219.30,100,574,1,10/11/2017,R_1pmxRqlhWFffjkd,49.286605834961,-123.1157989502,anonymous,EN,150,4,4,7,1,2,2,3,1, , ,1,1, , , , ,1,5,5,4,2,2,1,2,2,5,3,4,3,3,1,2, ,1,2,2,3,4,2,4,3,4,2, , , , , , , , ,I think it’s great!, , , , , ,1,1,2,2,4,1,1,1,0,1,2,3,4,1, 
10/11/2017,10/11/2017,142.179.3.131,100,502,1,10/11/2017,R_11XCsgZNDKQAIIS,49.29899597168,-123.14080047607,anonymous,EN,150,3,4,3,1,1,3,1,1, , , ,1, , , , ,3,5,5,5,4,1,1,2,1,5,5,1,5,1,2,4, ,5,3,3,4,5,3,5,4,5,1,1, , , , , , , , , , , ,1, , ,3,1,1,5,1,2,1,0,1,2,1,2,1, 
10/11/2017,10/11/2017,199.119.235.243,100,606,1,10/11/2017,R_3kAhAhzNVcSjhsy,49.25,-123.13330078125,anonymous,EN,150,4,1,6,1,1,4,2,1, , ,1,1, , , , ,2,5,2,5,3,1,4,2,2,4,5,3,3,3,2,4, ,4,5,2,5,5,5,5,2,5, , , , , , , , , ,Super conveinent. Love having the option as a young adult living in an expensive area & city., , , , , ,1,1,1,2,4,1,2,1,0,1,2,1,3,1, 
10/11/2017,10/11/2017,24.80.219.218,100,584,1,10/11/2017,R_4UWdUkVLoREpA4N,49.276702880859,-123.13000488281,anonymous,EN,150,7,2,7,1,2,2,2,2, , ,1,1, , , , ,1,5,4,5,5,3,3, ,2,4,4,4,3,3, ,4, ,5,4,5,5,4,4,4,3,4,2, , , , , , , , , , , , , , ,1,1,1,2,4,1,1,1,0,1,2,4,1,1, 
10/11/2017,10/11/2017,75.155.187.66,100,720,1,10/11/2017,R_2xMrewszfH99ZeX,49.249206542969,-123.11039733887,anonymous,EN,150,5,2,3,2,2,3,3,6, , ,1,1, , , , ,2,3,4,5,4,2,1, ,1,2,5,4,5,1,2,6,The two of us share one car. We couldn't afford another one. We use car sharing when it's more convenient to drive 1 way or when we need an extra vehicle.,5,4,2,5,5,5,5,5,5,1, , , , , , ,1,I walk farther distances in the spring and summer when its warmer out.,More please!, ,1, , , , ,1,2,2,3,1,2,1,1,1,2,2, ,1, 
10/11/2017,10/11/2017,24.80.237.20,100,347,1,10/11/2017,R_2taQe7k6I5y4wuJ,49.230194091797,-122.99520111084,anonymous,EN,138,3,1,3,1,1,2,7,7, , , ,1, , , , ,1,2,2,4,2,5, , ,2,4,4,4,4,5,1,5, ,3,3,3,3,3,3,3,3,3,2, , , , , , , , , , , , , , ,1,2,2,2,3,1,3,1,3,1,1,3,4,1, 
10/11/2017,10/11/2017,23.16.174.228,100,743,1,10/11/2017,R_10MFtmVLNNdYHMx,49.239700317383,-123.04069519043,anonymous,EN,150,5,1,5,2,1,2,4,2, , ,1,1, , , , ,1,2,4,4,5,2,3,1,2,4,5,5,4,2,1,4, ,5,4,3,3,3,4,3,2,2,2, , , , , , , , , , , , ,1, , ,2,1,2,4,1,3,1,1,1,2,1,5,1, 
10/11/2017,10/11/2017,50.98.9.251,100,423,1,10/11/2017,R_SE7PdOqxwcUmJZ7,49.216705322266,-122.91670227051,anonymous,EN,143,3,2,2,1,2,2,3,7, , , ,1, , , , ,1,4,3,4,5,1,4,1,2,4,3,3,3,3, ,5, ,1,4,3,2,5,5,5,5,5,2, , , , , , , , , , ,1, , , , ,1,2,1,3,1,3,1,2,4,1,1, ,1, 
10/11/2017,10/11/2017,24.80.79.81,100,709,1,10/11/2017,R_x4ml0cw0YIqypwt,49.16259765625,-123.17210388184,anonymous,EN,148,5,1,5,1,1,2,1,5, , ,1,1, , , , ,1,5,1,5,5,1,1,2,2,4,5,4,5,1,2,1, ,3,1,1,4,4,4,3,4,3,2, , , , , , , , , , , , , , ,1,3,3,1,4,1,2,1,1,3,2,2,6,1, 
10/11/2017,10/11/2017,50.68.94.89,100,719,1,10/11/2017,R_1NE7DdY5ccbFUry,49.315994262695,-123.05760192871,anonymous,EN,144,4,1,6,1,2,5,2,1, , ,1,1, , , , ,1,4,4,5,3,1,3,1,2,4,5,1,3,2,2,2, ,5,2,2,5,4,5,4,3,5,2, , , , , , , , , , , , ,1, , ,2,2,1,4,1,2,1,0,1,2,3,5,1, 
10/11/2017,10/11/2017,174.6.17.70,100,1037,1,10/11/2017,R_2PBvjAcs5aKsIxS,49.280700683594,-123.03970336914,anonymous,EN,150,5,6,2,1,2,3,2,1, , ,1,1, , , , ,3,5,1,5,1,1,1,1,1,3,3,4,4,1,2,3, ,3,5,3,5,3,4,3,4,4,1,1, , , , , , , , , , , , , ,1,2,3,2,3,1,2,1,0,1,2,1,3,1, 
10/11/2017,10/11/2017,70.68.129.62,100,778,1,10/11/2017,R_2wU2orVKG8TMlDG,49.188598632812,-122.93840026855,anonymous,EN,143,3,1,6,1,1,4,2,1, , , ,1, , , , ,1,3, ,5,5,5,1,1,2, , ,1,1,5,1,4, ,1,1,1,3,5,4,5,1,1,1, , , , , , ,1,use public transportation more often., ,1,1, , , , ,1,2,1,4,1,2,1,0,2,2,1,1,1, 
10/11/2017,10/11/2017,174.1.165.224,100,828,1,10/11/2017,R_3EBcfztfNKWbwpe,49.037399291992,-122.82989501953,anonymous,EN,152,2,1,1,3,2,2,2,7, , , ,1, , , , ,2,5,5,4,5,5,4,1,2,3,5,3,1,5,1,5, ,3,3, , ,6,5,3,1,5,1, , , , , ,1,1,"Carsharing is not available in white rock, but many times I had wished that it was available in the area to go to the beach (finding parking is always so hard and expensive at white rock beach) or even to go to restaurants in the area. When we lived in Vancouver we would use evo often even tho my spouse and I both had vehicles of our own.", , ,1, ,1, , ,1,2,2,1,1,2,1,2,1,1,2,5,1, 
10/11/2017,10/11/2017,174.7.241.166,100,319,1,10/11/2017,R_3R8wjTotT7C5n94,50.120803833008,-122.95439910889,anonymous,EN,150,4,2,7,1,1,3,1,1, , ,1,1, , , , ,3,4,1,4,2,2,1,2,2,5,2,1,2,2,1,3, ,4,3,5,3,4,5,1,2,2,1,1, , , , , , , , , , , ,1, , ,2,2,1,4,1,2,1,0,1,2,1, ,1, 
10/11/2017,10/11/2017,207.81.39.113,100,679,1,10/11/2017,R_1HjD2fIC1Jqjgas,49.037399291992,-122.82989501953,anonymous,EN,150,4,2,2,1,1,3,2,7, , ,1,1, , , , ,2,5,5,5,4,5,3,1,2,1,5,2,4,4, ,5, ,2,4,2,2,2,2,3,6,2,2, , , , , , , , , , ,1,1, ,1, ,2,2,1,2,1,1,1,1,1,1,2,2,1, 
10/11/2017,10/11/2017,50.64.53.115,100,656,1,10/11/2017,R_2rfj9KHucOENGgh,49.315994262695,-123.05760192871,anonymous,EN,144,2,2,2,3,2,1,2,2, , ,1, , , , , ,1,5,5,5,5,1,5,1,2,3,5,4,4,2,1,5, ,3,3,3,3,3,3,4,4,4,2, , , , , , , , , , , , ,1, , ,3,4,1,1,1,3,1,3,2,1,2,5,1, 
10/11/2017,10/11/2017,50.92.223.151,100,326,1,10/11/2017,R_4SYIdRIlL8sKLRL,49.261993408203,-123.09230041504,anonymous,EN,150,3,1,2,1,1,3,5,2, , ,1,1, , , , ,2,4,4,5,2,5,2, ,2,5,5,2,5,2,1,3, ,5,2,1,2,5,5,5,4,5,2, , , , , , , , , , ,1, , , , ,2,1,2,3,1,2,1,1,1,2,2,4,1, 
10/11/2017,10/11/2017,99.199.179.51,100,341,1,10/11/2017,R_22zug7JrgGshbAR,49.188598632812,-122.93840026855,anonymous,EN,143,3,1,3,1,1,1,2,3, , , ,1, , , , ,1,2,4,5,4,1,4,2,2,2,5,5,4,2,1,5, ,2,2,2,2,3,4,3,2,5,2, , , , , , , , , , ,1, , , , ,1,2,1,4,1,2,1,1,1,1,2,4,1, 
10/11/2017,10/11/2017,204.50.15.4,100,262,1,10/11/2017,R_31clz14SQLHCLWx,43.631896972656,-79.371597290039,anonymous,EN,157,7,1,2,1,1,3,1,1, , ,1, , , , , ,1,3,4,3,2,5,2,1,2,2,4,3,5,4,1,1, ,5,4,3,2,5,5,5,3,5,1, , , , ,1, , , , , , ,1, , , ,2,1,1,1,1,1,1,0,1,2,1,1,1, 
10/11/2017,10/11/2017,24.85.212.127,100,822,1,10/11/2017,R_2eaN74r6fLqIVrR,49.239700317383,-123.04069519043,anonymous,EN,150,7,1,7,1,2,2,4,2,1, , ,1, , , , ,1,3,5, ,4,5,1, ,2,4,4,1,5,1,1,4, ,3,3,3,3,3,2,4,2,3,2, , , , , , , , , , , ,1, , , ,2,2,1,4,1,1,1,0,3,2,1,4,1, 
10/11/2017,10/11/2017,174.6.55.118,100,718,1,10/11/2017,R_3e7YHUCAbxMc68w,49.215103149414,-123.13960266113,anonymous,EN,150,5,2,5,1,2,2,2,1, , , ,1, , , , ,1,5,5,5,5,1,4,1,1,5,5,1,3,1,2,3, ,3,5,5,5,5,5,5,5,5,2, , , , , , , , ,Carsharing is a fantastic idea and should be a part of all urban planning in the future., , , , , ,1,1,4,2,4,1,2,1,0,1,2,2,2,1, 
10/11/2017,10/11/2017,24.84.156.254,100,689,1,10/11/2017,R_2Sjc5MdjsYQBi8N,49.280700683594,-123.03970336914,anonymous,EN,150,5,6,2,2,1,2,4,3, , ,1,1, , , , ,2,4,4,5,5,4,5, ,1, ,5,5,2,2,1,1, ,5,2,1,5,5,5,5,4,5, , , , , , , , , , , , , , , ,1,1,3,1,3,1,2,1,1,1,1,3,6,1, 
10/11/2017,10/11/2017,66.183.105.217,100,613,1,10/11/2017,R_1kLXVF7JSUQSstV,49.13639831543,-122.82130432129,anonymous,EN,140,4,1,2,1,1,1,2,7, , , ,1, , , , ,1,1,1,4,5,5,3,1,2,1,3,4,4,1,1,5, ,3,2,1,1,3,4,3,6,3,1, , , , , ,1, , ,Home Zone not large enough. Not useful enough for me in the suburbs., , , ,1, , ,1,1,1,3,1,3,1,3,1,1,2,3,1, 
10/11/2017,10/11/2017,24.86.124.4,100,479,1,10/11/2017,R_3HhQCfB9R8LjHR8,49.230194091797,-122.99520111084,anonymous,EN,138,2,1,6,1,1,2,5,1, , ,1,1, , , , ,3,2,1,5,2,1,3, ,1,5,2,3,5,2,1,2, ,2,1,1,4,4,4,3,4,4,1, , ,1, , , , , ,"More carsharing needed in dense areas of Burnaby, it doesn't serve this area well currently.", ,1, , , , ,1,1,2,4,1,1,1,1,1,1,4, ,1, 
10/11/2017,10/11/2017,192.252.224.192,100,586,1,10/11/2017,R_3iPGdHn7MECe47t,51.104705810547,-114.11479949951,anonymous,EN,150,5,1,4,1,2,4,4,5, , ,1,1, , , , ,2,4,2,5,1,1,1,1,2,4,5,1,1,4,1,1, ,2,1,1,4,5,1,3,3,3,2, , , , , , , , , , , , , , ,1,1,3,2,3,1,2,1,1,3,2,2,6,1, 
10/11/2017,10/11/2017,162.246.11.127,100,567,1,10/11/2017,R_2BtIy6wdT2Y0jXX,49.249206542969,-123.11039733887,anonymous,EN,150,3,1,5,3,2,3,3,1, , , ,1, , , , ,2,2,3,5,3,3,2,2,1,3,1,5,2,2,1,2, ,1,5,1,1,5,2,1,1,1,1, , , , ,1, , , , ,1, , , , , ,1,2,2,4,1,4,1,0,1,1,3, ,1, 
10/11/2017,10/11/2017,24.86.144.47,100,875,1,10/11/2017,R_3OervsgWRxbkGJd,49.248001098633,-123.09130096436,anonymous,EN,150,3,1,3,1,2,2,2,6, , , ,1, , , , ,3,3,3, ,4,5,3,1,2,3,4,4,5,3,1,5, ,3,1,1,2,5,5,5,3,5,1, , , , , ,1, , , , , , ,1, , ,1,2,1,3,1,2,1,2,1,2,2,3,1, 
10/11/2017,10/11/2017,24.86.145.118,100,351,1,10/11/2017,R_2Y55oMcRKHs6idB,49.255096435547,-123.06669616699,anonymous,EN,150,3,1,2,2,2,2,3,6, , ,1,1, , , , ,2,1,5,5,5,4,3, ,2,1,5,1,4,2,1,5, ,4,4,2,1,2,4,2,1,5,2, , , , , , , , , , , , ,1, , ,2,1,2,3,1,1,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,50.64.31.53,100,2087,1,10/11/2017,R_1HcNgaBQrhJRe9O,49.264602661133,-123.16479492188,anonymous,EN,150,3,4,3,1,1,3,3,3, , ,1,1, , , , ,3,3,3,5,4,3,3, ,1,3,4,2,4,4, ,2, ,3,2,3,3,5,4,5,3,2,2, , , , , , , , ," I have a little alegy to smell of purfume. Sometimes, I can smell strong purfume, the other time, I see the garbage in sharing cars. 
  It is "" sharing"" so would everyone think next person who uses cars when You finish the trip. 
I try it as much as I can.",1, ,1, , , ,2,3,2,3,1,2,1,1,1,2,2,2,1, 
10/11/2017,10/11/2017,174.7.106.219,100,1265,1,10/11/2017,R_3ekTxnBfSnqIOi5,49.25,-123.13330078125,anonymous,EN,150,7,2,2,1,2,2,4,3, , , ,1, , , , ,3,5,5,5,5,1,1,2,2,5,5,1,1,1,2,3, ,3,1,1,5,5,1,5,5,5,2, , , , , , , , , I think car sharing is a brilliant idea and a fantastic service. We like owning one vehicle as a family but we walk as many places as we can and appreciate car sharing for its benefits to the environment and our budget., , , ,1, , ,1,3,2,3,1,2,1,1,2,1,4, ,1, 
10/11/2017,10/11/2017,24.85.109.156,100,481,1,10/11/2017,R_1OoUOWf9i4zrYeY,49.277893066406,-123.09080505371,anonymous,EN,150,1,3,4,1,3,3,2,2, ,1,1,1, , , , ,2,2,2,5,1,3,5,2,2,5,5,2,5,5,2,5, ,5,5,5,5,5,5,5,5,5,2, , , , , , , , , ,1, , , , , ,3,4,1,3,1,1,1,0,1,2,1,2,1, 
10/11/2017,10/11/2017,24.86.86.12,100,580,1,10/11/2017,R_242vU2KxvcHmAgM,49.279495239258,-123.06669616699,anonymous,EN,150,3,1,4,1,2,6,1,1, , , ,1, , , , ,1,4,3,5,4,3,5,2,1,5,5,3,5,3,2,3, ,5,4,5,5,5,5,5,5,4,2, , , , , , , , ,It makes transport so much easier and much more efficient. I would be lost without  evo! Thank you Evo 😁,1, ,1,1,1, ,1,1,2,4,1,2,1,0,1,2,2,1,1, 
10/11/2017,10/11/2017,50.68.160.4,100,615,1,10/11/2017,R_2TEOdElot49RpFr,49.315994262695,-123.05760192871,anonymous,EN,144,6,1,5,1,2,5,1,1, , ,1,1, , , , ,1,5,3,5,1,1,1,1,2,4,3,3,1,1,1,1, ,2,1,1,3,2,5,2,2,2,2, , , , , , , , , , , , , , ,1,1,2,2,4,1,1,1,0,2,2,2,2,1, 
10/11/2017,10/11/2017,24.86.178.85,100,705,1,10/11/2017,R_2CCiO0Z4hahpNSe,49.25,-123.13330078125,anonymous,EN,150,5,2,3,1,2,4,1,5, , , ,1, , , , ,2,5,5,5,3,1,2,1,2,5,5,2,4,5,1,1, ,4,1,1,3,3,4,5,5,4,2, , , , , , , , ,"I really like it, however I find a lot of drivers really don't care how they leave a vehicle.  I'm constantly removing others garbage.  
In addition, I also feel that regular users should get 'perks' every once in a while.  Or actually be rewarded 5 min in time for actually putting gas in the car. So many times I get into cars that have 10-20% gas and need to go out of my way to fill up.  I think if there was a rebate of ~ 5min in time credited to the account, more people would actually fill the cars up as they don't see it as 'wasting' their minutes.", , , ,1, , ,3,3,2,5,1,2,1,1,3,2,3, ,1, 
